EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,StockOptionLevel,PercentSalaryHike,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,RelationshipSatisfaction,PerformanceRating,TrainingTimesLastYear,BusinessTravel,OverTime,NumCompaniesWorked,JobInvolvement,Attrition
EMP000170,25,Female,Single,4,Marketing,Marketing,Marketing Manager,3,0,0,0,0,9551,2,16,6,2,3,2,1,4,2,Non-Travel,No,0,3,0
EMP000171,28,Male,Married,2,Marketing,Sales,Manager,1,1,1,0,1,2770,1,15,32,3,1,4,4,3,3,Travel_Rarely,No,0,3,0
EMP000172,30,Female,Married,4,Other,R&D,Laboratory Technician,1,0,0,0,0,2650,1,10,2,4,3,1,2,3,2,Travel_Rarely,No,2,3,0
EMP000173,37,Male,Married,1,Marketing,Sales,Manager,3,0,0,0,0,6155,1,14,8,3,4,3,2,4,3,Non-Travel,No,0,4,0
EMP000174,30,Female,Single,4,Human Resources,R&D,Research Scientist,2,1,0,0,0,4769,0,15,6,3,3,4,4,3,2,Travel_Rarely,Yes,0,3,0
EMP000175,37,Male,Single,1,Life Sciences,IT,Manager,4,3,1,0,1,13225,1,16,18,3,3,4,2,2,2,Travel_Rarely,Yes,0,3,0
EMP000176,25,Female,Married,3,Technical Degree,Sales,Manager,2,0,0,0,0,5518,0,12,1,2,1,1,4,3,1,Non-Travel,Yes,0,2,1
EMP000177,19,Male,Married,3,Life Sciences,Marketing,Marketing Manager,1,1,0,0,0,3619,0,15,12,3,2,4,4,2,5,Non-Travel,Yes,1,2,0
EMP000178,35,Male,Divorced,2,Technical Degree,HR,Manager,3,1,0,0,0,5672,0,15,9,2,4,3,2,3,0,Travel_Frequently,No,0,1,0
EMP000179,26,Male,Single,3,Medical,IT,Software Engineer,1,1,1,0,0,2435,0,10,5,3,1,4,2,1,5,Travel_Rarely,No,0,3,0
EMP000180,23,Male,Single,3,Marketing,Sales,Manager,1,5,0,0,0,4121,0,22,5,4,4,3,1,2,4,Non-Travel,No,0,2,0
EMP000181,40,Female,Married,5,Medical,Sales,Sales Executive,3,8,1,0,1,10207,1,7,5,3,3,3,2,3,1,Travel_Frequently,No,0,4,0
EMP000182,23,Female,Single,4,Life Sciences,HR,Manager,1,2,0,0,0,3840,0,10,7,1,2,3,2,3,4,Non-Travel,Yes,1,2,0
EMP000183,25,Male,Married,4,Technical Degree,IT,Data Scientist,3,2,1,1,0,8787,0,14,19,3,4,3,1,3,6,Travel_Rarely,No,2,3,0
EMP000184,29,Male,Married,3,Other,Marketing,Marketing Specialist,2,0,0,0,0,4080,1,16,17,2,1,4,4,3,2,Travel_Frequently,No,0,4,0
EMP000185,28,Male,Married,3,Life Sciences,IT,Software Engineer,1,9,2,0,2,4364,0,19,1,3,4,2,4,3,1,Travel_Rarely,No,0,3,0
EMP000186,24,Female,Single,2,Other,Sales,Sales Executive,2,0,0,0,0,5076,0,13,3,3,4,1,3,3,0,Travel_Rarely,No,0,2,1
EMP000187,33,Male,Married,4,Life Sciences,Sales,Sales Executive,2,0,0,0,0,3898,0,17,10,3,4,3,3,4,2,Non-Travel,No,2,2,0
EMP000188,23,Male,Married,3,Technical Degree,Marketing,Marketing Specialist,2,3,0,0,0,4861,0,10,22,2,3,3,3,3,1,Travel_Rarely,No,0,3,0
EMP000189,36,Male,Single,4,Human Resources,Sales,Sales Representative,2,1,1,1,0,5115,0,16,1,2,3,4,3,4,4,Travel_Rarely,No,9,1,0
EMP000190,42,Male,Married,3,Life Sciences,IT,Software Engineer,2,5,0,0,0,5802,1,13,7,1,3,3,2,3,1,Non-Travel,Yes,6,2,1
EMP000191,30,Male,Single,5,Medical,R&D,Research Scientist,2,0,0,0,0,4978,0,10,7,1,1,1,3,4,3,Travel_Rarely,No,1,1,0
EMP000192,30,Male,Married,2,Medical,R&D,Laboratory Technician,2,0,0,0,0,5211,0,13,12,2,2,4,1,1,3,Travel_Rarely,No,0,3,0
EMP000193,23,Female,Single,1,Medical,R&D,Laboratory Technician,2,5,3,0,2,4916,1,8,18,1,3,1,3,3,2,Travel_Rarely,Yes,1,3,1
EMP000194,46,Female,Married,4,Technical Degree,Operations,Operations Manager,3,4,1,1,0,8865,0,13,9,1,3,3,3,4,2,Non-Travel,No,3,3,0
EMP000195,22,Male,Married,5,Technical Degree,Marketing,Marketing Specialist,1,0,0,0,0,2412,0,15,3,3,3,3,3,3,5,Travel_Frequently,Yes,1,3,1
EMP000196,29,Female,Single,4,Human Resources,Marketing,Marketing Specialist,2,1,1,1,0,5115,1,17,12,3,2,3,3,4,0,Travel_Frequently,No,3,3,0
EMP000197,38,Male,Married,2,Life Sciences,R&D,Research Scientist,2,1,0,0,0,5646,1,19,2,1,2,3,2,3,3,Travel_Frequently,No,0,3,0
EMP000198,24,Female,Single,3,Marketing,Sales,Sales Executive,1,6,0,0,0,4370,0,7,32,2,3,2,3,4,2,Non-Travel,Yes,0,2,1
EMP000199,28,Male,Married,5,Medical,Operations,Operations Manager,1,4,1,0,1,3345,0,8,9,3,4,2,3,4,3,Travel_Rarely,Yes,1,4,0
EMP000200,23,Female,Single,1,Other,Sales,Sales Representative,1,3,3,2,3,3096,1,10,13,2,3,4,1,4,5,Travel_Rarely,Yes,0,3,0
EMP000201,33,Female,Married,2,Life Sciences,R&D,Manager,2,0,0,0,0,6091,1,17,13,4,2,2,4,3,1,Non-Travel,Yes,3,3,0
EMP000202,36,Male,Married,4,Human Resources,R&D,Laboratory Technician,4,5,5,0,0,14307,2,6,2,2,3,3,2,4,3,Non-Travel,No,0,3,0
EMP000203,23,Female,Single,5,Medical,R&D,Manager,1,0,0,0,0,2906,1,20,7,4,3,3,2,3,2,Non-Travel,Yes,1,2,1
EMP000204,20,Male,Single,4,Marketing,R&D,Laboratory Technician,1,2,2,0,2,3924,1,15,18,3,3,3,3,4,4,Travel_Rarely,No,2,1,0
EMP000205,18,Female,Married,5,Medical,Marketing,Marketing Manager,1,1,0,0,0,3130,0,15,4,2,4,3,4,2,0,Non-Travel,No,0,2,0
EMP000206,24,Male,Single,2,Other,Operations,Operations Manager,1,6,0,0,0,5226,0,17,4,1,3,2,3,3,4,Non-Travel,Yes,0,1,0
EMP000207,28,Male,Single,3,Marketing,R&D,Research Director,3,8,2,0,1,9287,0,11,29,1,4,2,3,3,2,Travel_Frequently,Yes,0,2,1
EMP000208,39,Female,Single,4,Technical Degree,Sales,Sales Executive,3,1,1,1,0,11159,0,10,2,3,2,1,2,4,3,Travel_Rarely,Yes,0,2,1
EMP000209,30,Male,Single,4,Marketing,IT,Software Engineer,1,12,0,0,0,5475,0,16,6,2,3,3,3,3,3,Travel_Rarely,No,0,3,0
EMP000210,28,Male,Single,4,Medical,R&D,Research Director,3,0,0,0,0,6540,0,17,14,4,3,2,3,2,1,Travel_Rarely,Yes,0,2,0
EMP000211,34,Male,Married,5,Life Sciences,Operations,Operations Manager,2,2,0,0,0,5425,1,14,5,2,3,2,1,3,1,Travel_Rarely,No,5,2,0
EMP000212,32,Female,Single,3,Technical Degree,Sales,Sales Executive,1,0,0,0,0,3316,1,16,8,1,3,4,4,4,2,Travel_Frequently,No,1,2,0
EMP000213,26,Male,Married,1,Life Sciences,Sales,Sales Representative,2,6,3,3,1,6211,0,9,11,2,4,3,4,3,1,Travel_Frequently,No,3,2,0
EMP000214,21,Male,Single,3,Technical Degree,IT,Manager,1,3,1,1,0,3336,0,5,17,2,3,3,2,3,1,Travel_Rarely,Yes,2,4,1
EMP000215,35,Female,Married,4,Marketing,IT,Data Scientist,2,0,0,0,0,5198,0,7,10,1,2,2,2,3,0,Travel_Rarely,No,0,2,1
EMP000216,30,Male,Married,3,Medical,R&D,Research Director,2,0,0,0,0,5470,0,9,7,4,3,3,4,3,2,Travel_Rarely,No,1,3,0
EMP000217,21,Male,Single,4,Marketing,R&D,Research Scientist,1,1,1,1,0,2885,0,14,2,4,2,3,4,3,3,Travel_Frequently,Yes,0,1,0
EMP000218,30,Male,Single,3,Marketing,R&D,Research Director,3,12,0,0,0,10328,0,6,24,4,3,3,3,2,1,Non-Travel,No,1,3,0
EMP000219,24,Male,Single,1,Technical Degree,R&D,Laboratory Technician,2,5,3,1,1,5249,1,5,2,3,3,3,4,3,1,Travel_Rarely,No,0,3,0
EMP000220,38,Male,Married,3,Technical Degree,Sales,Sales Executive,2,1,0,0,0,5471,1,11,25,4,2,1,1,3,2,Travel_Frequently,Yes,8,3,1
EMP000221,23,Female,Single,4,Life Sciences,Marketing,Marketing Specialist,1,5,2,1,0,3578,0,12,10,2,3,2,2,3,2,Travel_Rarely,Yes,1,3,0
EMP000222,35,Male,Married,3,Other,Sales,Manager,4,0,0,0,0,12421,2,17,7,2,1,2,4,3,1,Non-Travel,No,6,3,0
EMP000223,40,Male,Married,4,Medical,R&D,Manager,3,5,0,0,0,10364,0,21,10,2,1,3,3,1,1,Non-Travel,No,1,4,0
EMP000224,26,Male,Single,3,Other,IT,Manager,2,2,2,0,0,5904,0,19,4,3,3,4,3,4,3,Non-Travel,Yes,0,3,1
EMP000225,28,Male,Single,2,Life Sciences,Sales,Manager,1,1,1,0,0,3087,1,13,21,2,2,3,3,3,2,Non-Travel,No,2,3,0
EMP000226,31,Female,Single,2,Life Sciences,Marketing,Marketing Specialist,3,1,1,1,1,6626,2,11,7,4,2,2,1,3,1,Non-Travel,No,0,4,0
EMP000227,30,Male,Married,4,Marketing,IT,Software Engineer,2,3,3,3,3,5615,1,14,5,4,4,3,4,2,5,Travel_Rarely,Yes,3,4,1
EMP000228,21,Male,Single,3,Medical,Sales,Sales Executive,1,3,0,0,0,3433,0,11,5,2,4,2,1,2,3,Non-Travel,No,2,4,0
EMP000229,26,Male,Single,5,Human Resources,Marketing,Marketing Specialist,3,6,2,2,0,9230,1,11,4,3,2,2,2,3,1,Travel_Rarely,No,0,2,0
EMP000230,36,Female,Married,3,Life Sciences,R&D,Manager,4,5,4,4,0,13199,1,10,6,3,4,2,3,3,2,Travel_Rarely,No,1,2,0
EMP000231,26,Male,Single,3,Life Sciences,IT,Data Scientist,2,8,3,0,2,6299,1,9,15,2,3,2,2,4,2,Non-Travel,Yes,0,3,0
EMP000232,40,Male,Divorced,3,Life Sciences,Marketing,Marketing Specialist,3,4,1,0,1,7976,1,14,10,2,3,3,4,3,4,Non-Travel,No,3,4,0
EMP000233,36,Female,Single,2,Life Sciences,Marketing,Marketing Manager,3,1,1,1,1,8708,2,17,11,3,2,3,3,3,3,Non-Travel,Yes,1,2,0
EMP000234,27,Male,Married,4,Marketing,R&D,Research Director,2,9,0,0,0,7952,0,11,0,1,2,3,3,2,1,Travel_Frequently,No,0,4,0
EMP000235,25,Female,Single,4,Marketing,Sales,Sales Representative,2,3,1,1,0,5741,0,13,1,3,1,3,3,3,1,Non-Travel,Yes,0,3,1
EMP000236,22,Female,Married,4,Medical,R&D,Laboratory Technician,2,1,1,0,0,5147,0,12,7,2,2,4,3,3,1,Travel_Rarely,No,2,2,0
EMP000237,22,Male,Single,3,Life Sciences,IT,Manager,1,4,4,2,0,4263,1,10,2,1,2,1,3,4,3,Travel_Rarely,No,1,4,0
EMP000238,26,Male,Single,3,Life Sciences,Marketing,Marketing Manager,2,3,2,0,0,5407,0,9,10,3,3,3,3,3,0,Travel_Rarely,No,3,1,0
EMP000239,24,Female,Single,2,Life Sciences,Sales,Sales Representative,1,0,0,0,0,3581,1,16,6,4,4,3,1,2,0,Travel_Rarely,Yes,1,3,0
EMP000240,27,Female,Divorced,3,Technical Degree,Sales,Sales Representative,1,1,0,0,0,3559,0,14,9,1,3,2,3,4,2,Travel_Rarely,No,1,4,0
EMP000241,35,Female,Divorced,3,Technical Degree,IT,Data Scientist,3,3,0,0,0,5324,0,13,23,1,2,3,4,4,4,Travel_Rarely,No,0,3,0
EMP000242,30,Male,Single,5,Technical Degree,R&D,Research Director,3,2,2,1,0,8885,1,9,2,2,4,1,2,2,3,Non-Travel,No,1,3,0
EMP000243,34,Male,Married,4,Human Resources,R&D,Research Director,2,4,4,4,0,5344,0,20,9,3,3,2,3,3,2,Travel_Rarely,No,0,4,0
EMP000244,27,Female,Married,4,Other,Sales,Manager,2,1,0,0,0,5792,0,14,1,3,2,1,2,4,1,Travel_Frequently,No,0,2,0
EMP000245,30,Male,Single,3,Medical,R&D,Research Director,2,4,4,3,0,4587,0,5,6,4,3,4,3,4,3,Travel_Rarely,No,0,3,0
EMP000246,26,Female,Single,2,Medical,Operations,Operations Manager,2,8,0,0,0,6548,0,16,16,3,4,3,1,3,3,Non-Travel,No,2,3,1
EMP000247,27,Male,Divorced,3,Other,Operations,Operations Manager,3,7,0,0,0,9197,0,6,8,2,3,3,3,3,2,Travel_Frequently,No,0,2,0
EMP000248,42,Female,Married,3,Marketing,R&D,Laboratory Technician,4,5,2,2,0,12295,1,8,18,4,2,1,3,1,3,Travel_Rarely,No,5,2,0
EMP000249,25,Male,Single,4,Life Sciences,Operations,Operations Specialist,1,1,0,0,0,3653,0,15,5,4,3,3,4,3,4,Travel_Rarely,Yes,0,3,1
EMP000250,31,Male,Single,3,Marketing,R&D,Laboratory Technician,3,4,4,0,1,12175,0,9,1,4,4,3,2,2,1,Travel_Rarely,No,1,2,0
EMP000251,24,Female,Single,5,Human Resources,Marketing,Marketing Specialist,1,6,0,0,0,4312,0,10,9,3,3,3,2,4,4,Travel_Rarely,No,1,4,0
EMP000252,41,Male,Married,5,Technical Degree,Sales,Sales Representative,4,1,0,0,0,14582,2,13,3,3,3,3,2,4,1,Travel_Rarely,No,4,4,0
EMP000253,23,Male,Single,3,Life Sciences,IT,Software Engineer,2,0,0,0,0,6005,1,13,1,1,3,4,2,4,2,Non-Travel,Yes,0,4,0
EMP000254,23,Male,Single,4,Human Resources,R&D,Research Scientist,1,5,1,0,1,5090,0,5,15,3,3,2,4,3,4,Non-Travel,Yes,1,4,1
EMP000255,36,Female,Single,4,Human Resources,Sales,Sales Executive,3,5,3,0,3,9930,1,15,27,2,3,4,3,3,3,Travel_Rarely,No,1,3,0
EMP000256,31,Female,Single,2,Life Sciences,Operations,Operations Manager,3,8,0,0,0,10590,1,12,2,2,3,3,1,3,4,Travel_Rarely,Yes,4,2,0
EMP000257,26,Male,Single,5,Other,Sales,Sales Executive,2,4,2,1,0,5712,0,12,4,1,2,3,1,1,2,Travel_Frequently,No,2,3,1
EMP000258,33,Male,Married,2,Other,Operations,Operations Manager,1,9,0,0,0,4371,0,11,7,2,2,3,1,3,4,Travel_Frequently,Yes,3,1,1
EMP000259,28,Male,Single,4,Life Sciences,Sales,Manager,2,1,0,0,0,6053,0,13,7,3,2,3,2,4,3,Travel_Rarely,No,4,3,1
EMP000260,25,Female,Married,3,Technical Degree,Sales,Sales Executive,2,0,0,0,0,4592,0,16,11,4,1,2,1,3,1,Non-Travel,No,0,3,0
EMP000261,26,Male,Single,3,Medical,Marketing,Marketing Specialist,3,6,0,0,0,6800,0,16,8,2,4,3,1,3,2,Travel_Rarely,No,4,3,0
EMP000262,39,Male,Married,3,Technical Degree,HR,Human Resources,3,2,1,0,1,10232,1,14,16,1,2,2,3,3,2,Non-Travel,No,0,2,0
EMP000263,35,Male,Married,5,Other,R&D,Laboratory Technician,4,1,1,0,1,11878,2,20,1,4,1,2,1,3,3,Travel_Frequently,No,1,2,0
EMP000264,31,Female,Married,2,Medical,Sales,Sales Representative,2,0,0,0,0,5262,1,13,7,4,3,3,1,3,1,Travel_Rarely,Yes,4,1,1
EMP000265,29,Female,Married,2,Medical,HR,Manager,2,7,0,0,0,5577,0,11,1,1,3,1,3,4,2,Travel_Rarely,Yes,0,4,0
EMP000266,26,Male,Single,3,Other,R&D,Research Scientist,3,8,1,0,0,10638,0,16,2,2,2,3,3,2,3,Travel_Frequently,Yes,0,2,1
EMP000267,25,Male,Single,2,Human Resources,R&D,Research Director,1,2,1,0,1,3281,1,8,3,2,4,3,4,4,0,Travel_Rarely,No,0,2,0
EMP000268,34,Female,Married,4,Life Sciences,HR,Human Resources,1,10,1,1,1,5080,1,13,2,3,2,4,3,2,2,Non-Travel,Yes,3,2,0
EMP000269,21,Female,Single,4,Other,HR,Human Resources,1,2,0,0,0,3680,1,15,16,2,3,1,3,3,4,Travel_Frequently,Yes,1,3,0
EMP000270,20,Male,Single,5,Life Sciences,Operations,Operations Manager,1,2,2,0,0,3375,0,17,16,3,3,2,3,4,2,Travel_Frequently,No,0,3,1
EMP000271,32,Male,Single,4,Medical,IT,Software Engineer,2,14,1,1,1,7266,1,8,7,3,3,3,3,3,3,Travel_Frequently,No,2,4,0
EMP000272,25,Male,Married,5,Technical Degree,R&D,Manager,1,7,0,0,0,4406,1,12,3,3,4,3,3,3,2,Travel_Frequently,No,3,3,0
EMP000273,36,Female,Married,4,Technical Degree,R&D,Research Director,4,1,0,0,0,11539,2,15,11,2,4,3,4,2,4,Non-Travel,Yes,1,4,0
EMP000274,35,Female,Single,5,Technical Degree,R&D,Research Scientist,4,2,2,0,1,7572,1,5,5,3,2,2,3,1,3,Non-Travel,No,0,3,0
EMP000275,28,Female,Married,2,Life Sciences,R&D,Research Scientist,2,3,2,2,0,5634,0,8,32,3,4,4,1,2,0,Non-Travel,No,3,4,0
EMP000276,35,Male,Married,3,Life Sciences,R&D,Research Scientist,2,1,1,1,0,5859,1,16,24,3,3,1,3,2,2,Travel_Rarely,No,2,4,0
EMP000277,36,Male,Married,5,Other,IT,Software Engineer,3,8,3,1,0,7423,1,17,8,1,4,4,3,4,4,Travel_Rarely,No,1,2,0
EMP000278,38,Female,Married,4,Life Sciences,Marketing,Marketing Manager,4,13,1,0,1,15768,1,12,3,2,1,4,3,3,4,Travel_Rarely,Yes,1,2,0
EMP000279,25,Male,Married,5,Life Sciences,HR,Manager,2,7,0,0,0,6888,0,8,3,4,3,4,3,3,0,Travel_Rarely,No,0,4,0
EMP000280,20,Female,Single,1,Technical Degree,HR,Human Resources,1,2,0,0,0,3944,0,9,5,3,4,4,3,4,1,Travel_Rarely,No,1,3,0
EMP000281,18,Female,Married,5,Marketing,R&D,Research Scientist,1,1,1,1,1,3330,0,10,15,3,1,3,3,4,2,Travel_Rarely,No,1,3,0
EMP000282,35,Male,Married,4,Medical,HR,Human Resources,2,0,0,0,0,4830,0,18,3,4,2,4,2,4,3,Travel_Rarely,No,0,4,0
EMP000283,28,Male,Single,2,Life Sciences,IT,Data Scientist,2,0,0,0,0,5004,0,18,9,3,3,3,2,4,4,Non-Travel,No,0,4,0
EMP000284,22,Female,Married,1,Other,IT,Data Scientist,1,0,0,0,0,2939,0,11,17,3,4,3,2,3,1,Travel_Frequently,Yes,1,3,0
EMP000285,29,Male,Single,3,Human Resources,Sales,Sales Executive,3,1,0,0,0,6799,0,19,2,3,3,2,1,3,2,Travel_Frequently,Yes,0,3,1
EMP000286,27,Female,Married,5,Life Sciences,IT,Manager,1,2,2,1,0,3232,0,15,5,2,3,4,3,3,5,Travel_Rarely,No,2,3,0
EMP000287,28,Male,Single,4,Marketing,IT,Software Engineer,1,0,0,0,0,3221,0,14,8,4,2,1,3,3,3,Travel_Frequently,No,2,3,1
EMP000288,27,Female,Married,5,Life Sciences,Sales,Manager,3,8,2,0,2,9497,0,7,4,3,4,4,1,3,0,Non-Travel,No,1,3,0
EMP000289,33,Female,Married,3,Technical Degree,Sales,Manager,3,4,4,0,0,8255,0,10,2,2,2,2,3,1,3,Non-Travel,No,3,3,0
EMP000290,22,Female,Single,5,Medical,IT,Software Engineer,1,4,1,0,1,3838,1,13,16,2,3,2,4,3,1,Travel_Rarely,No,0,3,0
EMP000291,27,Male,Single,3,Technical Degree,HR,Manager,2,3,3,1,3,5049,0,8,3,1,3,4,3,1,2,Travel_Rarely,No,6,1,1
EMP000292,24,Female,Single,3,Marketing,IT,Manager,1,1,1,1,0,3274,0,12,3,4,4,2,1,4,3,Travel_Rarely,No,0,2,0
EMP000293,32,Male,Single,2,Marketing,Sales,Sales Representative,3,13,3,0,0,11129,1,7,2,1,4,3,3,2,3,Travel_Frequently,Yes,0,3,1
EMP000294,24,Male,Single,5,Other,Sales,Sales Executive,2,1,1,0,0,5312,0,14,8,3,4,3,4,4,1,Travel_Frequently,No,1,3,1
EMP000295,21,Male,Single,3,Medical,Sales,Sales Representative,2,3,0,0,0,4840,0,8,8,4,2,3,4,3,7,Travel_Rarely,No,1,1,1
EMP000296,31,Male,Married,2,Technical Degree,R&D,Laboratory Technician,1,1,0,0,0,3585,0,14,5,4,4,4,4,3,3,Travel_Rarely,Yes,9,2,0
EMP000297,30,Male,Married,1,Medical,R&D,Research Scientist,2,12,0,0,0,6805,0,14,30,2,2,3,3,3,3,Travel_Rarely,No,0,3,0
EMP000298,21,Male,Single,3,Life Sciences,Marketing,Marketing Manager,1,3,1,1,1,3614,0,13,8,2,4,3,2,3,1,Travel_Rarely,Yes,1,4,0
EMP000299,36,Female,Married,5,Medical,IT,Software Engineer,3,1,1,0,0,9834,2,19,5,4,4,4,2,3,4,Travel_Rarely,Yes,0,3,0
EMP000300,30,Female,Married,3,Medical,Operations,Operations Specialist,1,12,1,1,0,4636,0,13,1,2,3,3,1,4,0,Travel_Frequently,No,6,4,0
EMP000301,26,Male,Married,4,Medical,Sales,Sales Representative,2,4,1,1,1,5169,0,11,3,2,4,3,4,3,1,Non-Travel,Yes,1,4,0
EMP000302,19,Female,Single,5,Technical Degree,Sales,Sales Executive,1,1,1,1,0,3228,0,19,3,4,3,3,3,3,2,Travel_Frequently,No,0,3,0
EMP000303,34,Male,Single,3,Marketing,Sales,Sales Representative,2,1,1,0,1,4836,0,15,6,4,1,4,4,3,3,Non-Travel,No,0,2,0
EMP000304,30,Male,Married,4,Other,R&D,Research Director,2,1,1,1,1,4083,0,14,7,3,1,4,1,3,4,Travel_Rarely,Yes,0,4,0
EMP000305,32,Female,Married,3,Marketing,R&D,Research Scientist,1,9,1,0,1,4820,0,10,7,3,1,4,2,3,7,Travel_Rarely,No,0,2,0
EMP000306,30,Male,Single,5,Life Sciences,IT,Data Scientist,2,1,1,0,1,3550,0,19,17,3,4,2,1,3,0,Travel_Rarely,No,1,2,1
EMP000307,20,Female,Single,2,Life Sciences,Sales,Sales Executive,1,2,2,1,0,4380,1,10,11,4,3,1,3,3,0,Non-Travel,No,1,4,0
EMP000308,26,Male,Married,4,Other,Sales,Sales Representative,1,2,2,1,2,3796,0,11,11,4,3,3,3,4,1,Travel_Rarely,No,0,3,0
EMP000309,34,Male,Single,4,Life Sciences,R&D,Laboratory Technician,2,0,0,0,0,4349,1,16,3,3,2,3,4,3,3,Travel_Rarely,No,0,3,0
EMP000310,21,Male,Single,2,Life Sciences,R&D,Manager,1,3,3,2,1,3461,0,10,7,3,4,4,1,2,7,Travel_Rarely,No,1,1,0
EMP000311,27,Female,Married,3,Life Sciences,IT,Manager,1,2,2,0,2,2682,0,12,20,3,2,4,3,3,2,Travel_Rarely,Yes,1,4,0
EMP000312,22,Female,Single,3,Medical,IT,Software Engineer,1,4,1,1,1,4412,0,9,17,3,3,2,3,4,0,Travel_Rarely,No,1,2,0
EMP000313,33,Female,Married,2,Marketing,Sales,Sales Representative,2,2,2,0,2,5509,0,11,7,1,2,4,3,2,1,Non-Travel,Yes,0,3,1
EMP000314,28,Female,Single,4,Life Sciences,IT,Software Engineer,3,1,1,0,0,6563,1,15,6,2,3,2,4,1,3,Travel_Rarely,No,0,4,0
EMP000315,33,Male,Married,5,Marketing,HR,Manager,1,4,1,1,1,3633,0,10,10,3,2,3,4,3,0,Non-Travel,No,0,1,0
EMP000316,32,Female,Married,4,Medical,R&D,Research Director,1,6,6,6,0,4522,0,15,13,3,3,2,2,2,3,Travel_Frequently,Yes,0,2,0
EMP000317,41,Male,Divorced,3,Technical Degree,Sales,Sales Representative,3,16,0,0,0,11871,0,15,3,2,3,2,2,2,0,Travel_Frequently,Yes,1,2,0
EMP000318,40,Male,Married,1,Technical Degree,IT,Data Scientist,3,0,0,0,0,8680,0,20,22,2,4,2,3,4,3,Non-Travel,No,0,4,0
EMP000319,21,Female,Single,2,Technical Degree,Sales,Sales Executive,1,2,0,0,0,3457,0,5,1,3,3,2,3,1,1,Travel_Rarely,No,1,3,0
EMP000320,31,Male,Divorced,3,Medical,R&D,Research Director,1,5,2,2,0,2972,0,9,10,4,3,2,3,3,2,Travel_Rarely,No,2,3,0
EMP000321,42,Male,Married,5,Life Sciences,Sales,Sales Representative,3,0,0,0,0,10939,2,15,16,2,2,4,2,4,3,Travel_Rarely,Yes,2,4,0
EMP000322,30,Female,Married,5,Technical Degree,R&D,Research Scientist,2,3,0,0,0,5339,1,13,7,2,1,3,2,1,2,Travel_Rarely,No,3,4,0
EMP000323,43,Female,Single,3,Medical,HR,Manager,2,8,0,0,0,6860,0,17,10,4,3,1,3,2,0,Travel_Rarely,Yes,0,2,0
EMP000324,27,Female,Single,3,Medical,Marketing,Marketing Manager,2,0,0,0,0,6246,0,9,7,2,2,3,4,3,4,Travel_Rarely,No,0,2,0
EMP000325,36,Male,Single,4,Other,IT,Manager,2,2,2,2,2,5573,1,16,16,3,2,2,4,3,2,Travel_Rarely,No,0,3,0
EMP000326,41,Male,Married,4,Human Resources,Operations,Operations Specialist,3,2,0,0,0,10164,0,9,1,3,1,3,4,2,7,Travel_Rarely,No,3,4,0
EMP000327,23,Female,Married,4,Other,IT,Manager,1,5,0,0,0,4520,0,7,13,4,3,4,4,3,1,Travel_Rarely,Yes,2,4,1
EMP000328,27,Female,Married,4,Human Resources,R&D,Research Scientist,2,1,1,1,1,6392,1,15,10,3,4,3,2,3,3,Travel_Rarely,No,0,3,0
EMP000329,42,Male,Single,1,Other,R&D,Research Director,3,1,1,0,0,8940,1,14,3,4,1,4,3,3,1,Travel_Rarely,Yes,6,3,0
EMP000330,29,Female,Single,5,Technical Degree,R&D,Research Scientist,2,0,0,0,0,4764,0,23,8,3,1,2,1,3,4,Travel_Frequently,Yes,2,1,1
EMP000331,34,Female,Married,2,Life Sciences,HR,Human Resources,2,16,0,0,0,7835,0,14,4,3,4,3,3,3,2,Travel_Rarely,No,8,3,0
EMP000332,36,Male,Married,3,Human Resources,HR,Human Resources,3,3,1,1,1,10779,0,15,3,3,3,3,1,4,3,Non-Travel,No,0,4,0
EMP000333,25,Female,Married,5,Other,IT,Manager,1,0,0,0,0,2921,0,14,32,3,1,4,3,2,3,Non-Travel,No,3,1,1
EMP000334,34,Female,Single,3,Life Sciences,Sales,Sales Executive,3,0,0,0,0,9157,0,14,7,4,3,2,3,3,2,Travel_Rarely,No,2,3,0
EMP000335,31,Male,Married,2,Medical,IT,Software Engineer,3,0,0,0,0,7278,1,10,11,3,2,2,4,2,1,Travel_Rarely,Yes,7,4,0
EMP000336,25,Male,Single,3,Life Sciences,Sales,Manager,2,1,0,0,0,4911,0,16,3,3,2,3,2,3,3,Travel_Rarely,No,0,2,0
EMP000337,26,Female,Married,4,Human Resources,Sales,Manager,1,6,0,0,0,4279,0,6,13,3,3,3,2,3,2,Travel_Frequently,No,3,3,0
EMP000338,42,Female,Married,2,Marketing,R&D,Research Scientist,3,4,4,0,3,8278,1,7,8,1,4,2,1,3,4,Travel_Rarely,No,1,2,0
EMP000339,23,Female,Married,3,Life Sciences,HR,Manager,1,5,4,2,0,3718,0,12,18,3,4,4,3,3,4,Travel_Rarely,No,1,3,0
EMP000340,35,Female,Married,3,Life Sciences,Sales,Sales Executive,2,0,0,0,0,4779,1,13,14,1,3,3,1,3,4,Travel_Rarely,No,0,3,0
EMP000341,30,Male,Single,4,Human Resources,R&D,Manager,3,1,1,1,1,9090,1,12,12,3,3,3,4,1,1,Travel_Rarely,No,1,4,0
